"ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";
"1148";"http://makersupplies.dk/img/p/7/0/8/2/7082.jpg";"OpenBuilds Enclosure 1010 - Silver";"";"Machine Enclosures";"2108.000000";"2635";"11";"1";
"175";"http://makersupplies.dk/img/p/7/9/6/796.jpg";"Makerlink - 120 Angle Tee Nut (2 Pack)";"175";"Makerlink";"23.800000";"29.75";"25";"1";
"612";"http://makersupplies.dk/img/p/4/1/7/0/4170.jpg";"Bright Green - HIPS 1.75 - Devil Design";"612";"HIPS - 1.75mm";"124.000000";"155";"0";"0";
"958";"http://makersupplies.dk/img/p/6/1/7/0/6170.jpg";"Acrylic Bottom Panel Kit for V-King CoreXY 3D Printer";"958";"3D Printer Kits";"496.000000";"620";"4";"1";
"83";"http://makersupplies.dk/img/p/3/9/3/393.jpg";"Flexible Coupler - D25x 1/4" or 8mm x8mm";"83";"Couplers";"46.800000";"58.5";"234";"1";
"422";"http://makersupplies.dk/img/p/3/7/1/8/3718.jpg";"40x40 V-Slot";"422";"V-Slot ";"44.000000";"55";"729";"1";
"897";"http://makersupplies.dk/img/p/5/4/3/1/5431.jpg";"Two Flutes Compression End Mills - Carbide";"897";"End Mill";"143.000000";"178.75";"42";"1";
"1223";"http://makersupplies.dk/img/p/7/4/3/8/7438.jpg";"CREALITY CR-3040 PRO";"";"Creality";"10316.000000";"12895";"0";"1";
"354";"http://makersupplies.dk/img/p/8/0/6/6/8066.jpg";"Black Countersunk Hex Socket Head Screw M5x8 to 30 (10 pack)";"354";"Screws and bolts";"12.000000";"15";"310";"1";
"683";"http://makersupplies.dk/img/p/4/6/4/5/4645.jpg";"Original Prusa i3 MK3S kit";"683";"Prusa";"6398.400000";"7998";"0";"1";
"1157";"http://makersupplies.dk/img/p/7/1/8/3/7183.jpg";"OpenBuilds Modular Table - 1510 - Silver";"";"Tables";"4464.600000";"5580.75";"2";"1";
"620";"http://makersupplies.dk/img/p/4/1/9/0/4190.jpg";"TriangleLab 24V Hot End - Chinese Copy of V6";"620";"Hotends";"236.000000";"295";"10";"1";
"966";"http://makersupplies.dk/img/p/6/1/9/6/6196.jpg";"Bright Green - SILK 1.75 - Devil Design";"966";"SILK - 1.75mm - High Gloss";"162.400000";"203";"8";"1";
"92";"http://makersupplies.dk/img/p/8/5/3/853.jpg";"Stainless OX 90gr Joining Plates (Set of 4 Plates)";"92";"Machine Plates";"240.000000";"300";"15";"1";
"433";"http://makersupplies.dk/img/p/3/7/5/3/3753.jpg";"Adjustable Foot M8x32mm";"433";"Machine feet & casters";"15.800000";"19.75";"30";"1";
"905";"http://makersupplies.dk/img/p/5/4/5/5/5455.jpg";"Spider POWDER Steel 235x235mm";"905";"Spider Print Bed";"295.600000";"369.5";"8";"1";
"1232";"http://makersupplies.dk/img/p/7/4/6/1/7461.jpg";"CREATBOT PEEK-300";"";"CreatBot";"85800.000000";"107250";"0";"1";
"24";"http://makersupplies.dk/img/p/1/2/8/128.jpg";"L Bracket - single";"24";"Brackets";"9.800000";"12.25";"3842";"1";
"364";"http://makersupplies.dk/img/p/8/0/8/0/8080.jpg";"Thin Hex Nut - M5";"364";"Nuts & threaded inserts";"2.000000";"2.5";"347";"1";
"692";"http://makersupplies.dk/img/p/4/7/1/0/4710.jpg";"Baltic Birch Plywood - 300x480mm";"692";"Wood ";"55.200000";"69";"34";"1";
"1166";"http://makersupplies.dk/img/p/7/2/3/6/7236.jpg";"ARTILLERY® SIDEWINDER X1 SW-X1 V4 - 3D PRINTER 300*300*400MM";"";"Artillery";"3199.200000";"3999";"0";"0";
"628";"http://makersupplies.dk/img/p/4/2/1/5/4215.jpg";"Bright Orange - PETG 1.75 - Devil Design";"628";"PETG - 1.75mm";"124.000000";"155";"9";"1";
"974";"http://makersupplies.dk/img/p/6/2/1/2/6212.jpg";"White - SILK 1.75 - Devil Design";"974";"SILK - 1.75mm - High Gloss";"162.400000";"203";"11";"1";
"116";"http://makersupplies.dk/img/p/5/0/1/501.jpg";"Hi End - 2 Flutes Ball Nose Milling Bit - Shaft 6mm";"116";"Ball Nose";"208.000000";"260";"41";"1";
"447";"http://makersupplies.dk/img/p/3/8/3/6/3836.jpg";"Disk Ø3x2mm - Neodynium Magnet (10 pack)";"447";"Disk";"16.000000";"20";"97";"1";
"915";"http://makersupplies.dk/img/p/5/9/5/9/5959.jpg";"Tension Nut";"915";"ACME Lead Screw & Nuts";"31.800000";"39.75";"188";"1";
"1240";"http://makersupplies.dk/img/p/7/4/7/3/7473.jpg";"PRIMACREATOR VALUE FLEX UV RESIN - 500 ML - LIGHT GREY";"";"Flexible Resin";"316.000000";"395";"2";"1";
"32";"http://makersupplies.dk/img/p/1/6/3/163.jpg";"Cube Corner Connector";"32";"Brackets";"27.800000";"34.75";"52";"1";
"377";"http://makersupplies.dk/img/p/2/8/7/1/2871.jpg";"V-Slot® NEMA 17 Linear Actuator Bundle (Belt Driven)";"377";"Linear Actuators";"507.000000";"633.75";"50";"1";
"703";"http://makersupplies.dk/img/p/4/7/4/0/4740.jpg";"Embedded Bowden Collet for Metal (1.75mm)";"703";"E3D Spare Parts";"23.200000";"29";"18";"1";
"1177";"http://makersupplies.dk/img/p/7/3/3/4/7334.jpg";"FLASHFORGE FOTO 8.9 LCD RESIN PRINTER";"";"Flashforge";"5196.000000";"6495";"0";"1";
"639";"http://makersupplies.dk/img/p/4/5/1/5/4515.jpg";"Medium - Mechanical Kit for V-Baby CoreXY 3D Printer - 250mm";"639";"CoreXY 3D Printer ";"2545.680000";"3182.1";"15";"1";
"986";"http://makersupplies.dk/img/p/6/3/5/8/6358.jpg";"WhamBam Flexi Plate";"986";"WhamBam Spare Parts";"175.000000";"218.75";"9";"1";
"127";"http://makersupplies.dk/img/p/5/8/6/586.jpg";"Z limit Switch Bundle";"127";"Stainless OX";"60.000000";"75";"15";"1";
"455";"http://makersupplies.dk/img/p/3/8/5/4/3854.jpg";"Disk Ø10x3mm - Neodynium Magnet (10 pack)";"455";"Disk";"36.000000";"45";"25";"1";
"924";"http://makersupplies.dk/img/p/5/9/7/7/5977.jpg";"Custom Cut - Precision Shaft Steel";"924";"Shaft Guides & LMUU";"10.000000";"12.5";"9988";"1";
"1253";"http://makersupplies.dk/img/p/7/4/8/2/7482.jpg";"PRIMACREATOR VALUE WATER WASHABLE UV RESIN - 500 ML - CHROMATIC SILVER";"";"Water Washable Resin";"232.000000";"290";"5";"1";
"40";"http://makersupplies.dk/img/p/2/1/4/214.jpg";"3 Hole Joining Strip Plate";"40";"Plates";"18.000000";"22.5";"353";"1";
"385";"http://makersupplies.dk/img/p/3/2/8/3/3283.jpg";"OpenBuilds ACRO 500x750";"385";"ACRO Laser Cutter";"1565.800000";"1957.25";"3";"1";
"712";"http://makersupplies.dk/img/p/4/7/5/7/4757.jpg";"Emerald Green - PLA 1.75 - Devil Design";"712";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"1186";"http://makersupplies.dk/img/p/7/3/6/7/7367.jpg";"Tap - Drill Bit Combo";"";"Taps";"226.800000";"283.5";"8";"1";
"649";"http://makersupplies.dk/img/p/4/5/6/8/4568.jpg";"Original E3D Heater Cartridge";"649";"E3D Spare Parts";"65.000000";"81.25";"24";"1";
"994";"http://makersupplies.dk/img/p/6/3/7/5/6375.jpg";"NEMA23 Motor Mount for 12mm Ball Screw";"994";"Sair Ball Screws";"478.400000";"598";"6";"1";
"136";"http://makersupplies.dk/img/p/6/2/2/622.jpg";"3.5mm Mini Jack - Female Panel Mount";"136";"Connectors";"10.000000";"12.5";"103";"1";
"463";"http://makersupplies.dk/img/p/3/8/6/7/3867.jpg";"Rod Ø4x6mm - Neodynium Magnet (10 pack)";"463";"Rod";"28.000000";"35";"36";"1";
"932";"http://makersupplies.dk/img/p/6/0/7/0/6070.jpg";"Silver - PETG 1.75 - Devil Design";"932";"PETG - 1.75mm";"124.000000";"155";"5";"1";
"1261";"http://makersupplies.dk/img/p/7/4/9/0/7490.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 500 ML - TRANSPARENT GREEN";"";"Standard Resin";"232.000000";"290";"4";"1";
"1403";"http://makersupplies.dk/img/p/8/1/2/5/8125.jpg";"GT2 pulley 80 Teeth - 6mm belt - 5mm bore";"1029";"GT2 Belts and Pulleys";"68.000000";"85";"30";"1";
"48";"http://makersupplies.dk/img/p/2/5/0/250.jpg";"V-Slot Gantry Plates - 20-80mm";"48";"Plates";"87.600000";"109.5";"140";"1";
"393";"http://makersupplies.dk/img/p/3/3/8/3/3383.jpg";"43mm Spindle Mount for C-Beam";"393";"Brackets";"311.200000";"389";"138";"1";
"720";"http://makersupplies.dk/img/p/4/7/8/1/4781.jpg";"Mean Well - Power Supply - 12V 12A";"720";"Power Supplies";"271.200000";"339";"8";"1";
"1194";"http://makersupplies.dk/img/p/7/3/7/9/7379.jpg";"VIVEDINO FORMBOT TROODON - 400X400X500MM - CORE XY FULLY ENCLOSED";"";"Formbot";"14400.000000";"18000";"0";"0";
"657";"http://makersupplies.dk/img/p/4/5/8/4/4584.jpg";"Original E3D Brass Nozzle - Volcano";"657";"E3D Nozzles";"54.000000";"67.5";"27";"1";
"1005";"http://makersupplies.dk/img/p/6/4/0/4/6404.jpg";"Creality CR-5 Pro H - 300*225*380 mm";"1005";"Creality";"8785.000000";"10981.25";"0";"0";
"146";"http://makersupplies.dk/img/p/6/6/6/666.jpg";"NPN NO Inductive Proximity Switch - Cylinder";"146";"Switches";"57.600000";"72";"86";"1";
"472";"http://makersupplies.dk/img/p/3/8/9/2/3892.jpg";"Xtension Limit Switch Kit";"472";"Switches";"68.000000";"85";"25";"1";
"940";"http://makersupplies.dk/img/p/6/0/7/6/6076.jpg";"LMxLUU - Long Linear Bearing";"940";"Shaft Guides & LMUU";"27.960000";"34.95";"119";"1";
"1411";"http://makersupplies.dk/img/p/8/2/2/3/8223.jpg";"GT2 9mm Timing Belt - Closed Loop";"";"GT2 Belts and Pulleys";"24.000000";"30";"50";"1";
"64";"http://makersupplies.dk/img/p/3/0/9/309.jpg";"Delrin V Wheel";"64";"V-Wheels";"16.000000";"20";"122";"1";
"404";"http://makersupplies.dk/img/p/3/6/6/0/3660.jpg";"PoSensors2 – Temperature, Humidity, Light sensor and 3 axis accelerometer";"404";"Shields & Break out Boards";"232.000000";"290";"2";"1";
"728";"http://makersupplies.dk/img/p/4/8/1/3/4813.jpg";"6W Professional Engraving Laser Head - Opt Laser";"728";"Laser Modules";"3903.200000";"4879";"2";"1";
"1202";"http://makersupplies.dk/img/p/7/3/9/5/7395.jpg";"5-Way Union Connector";"";"Cooling and Pneumatics";"19.800000";"24.75";"39";"1";
"667";"http://makersupplies.dk/img/p/4/6/1/5/4615.jpg";"Bright Yellow - PETG 2.85 - Devil Design";"667";"PETG - 2.85mm";"124.000000";"155";"0";"1";
"1140";"http://makersupplies.dk/img/p/6/9/2/5/6925.jpg";"Pivot Adjustable Foot M12x130mm";"";"T10-Slot Accessories";"63.400000";"79.25";"10";"1";
"163";"http://makersupplies.dk/img/p/7/4/6/746.jpg";"Anti-Backlash Nut Block for 8mm Metric Acme Lead Screw";"163";"ACME Lead Screw & Nuts";"60.000000";"75";"56";"1";
"481";"http://makersupplies.dk/img/p/3/9/1/9/3919.jpg";"40x40x10 Cooling Fan";"481";"Fans";"31.000000";"38.75";"235";"1";
"948";"http://makersupplies.dk/img/p/6/0/9/0/6090.jpg";"SCSxLUU - Long Linear Bearing Block";"948";"Shaft Guides & LMUU";"50.000000";"62.5";"30";"1";
"1279";"http://makersupplies.dk/img/p/7/5/1/3/7513.jpg";"MONOCURE 3D RESINAWAY CLEANER - 0,5 LITER";"";"Accessories";"159.960000";"199.95";"1";"1";
"736";"http://makersupplies.dk/img/p/4/8/6/7/4867.jpg";"LaserDock Magnetic Docking Station";"736";"Laser Modules";"1335.200000";"1669";"1";"1";
"1084";"http://makersupplies.dk/img/p/6/6/3/5/6635.jpg";"WhamBam Resin Flexible Build System 135x75";"1084";"WhamBam for Resin";"254.400000";"318";"9";"1";
"549";"http://makersupplies.dk/img/p/4/0/5/7/4057.jpg";"Bright Yellow - ABS 1.75 - Devil Design";"549";"ABS - 1.75mm";"124.000000";"155";"7";"1";
"1023";"http://makersupplies.dk/img/p/6/4/6/6/6466.jpg";"Cable Gland M12 - 3-6.5mm";"1023";"Cable Management";"6.360000";"7.95";"170";"1";
"1359";"http://makersupplies.dk/img/p/8/1/6/5/8165.jpg";"NEMA 17 - 0.85Nm - 5mm shaft";"";"Hybrid Stepper Motor";"244.000000";"305";"51";"1";
"489";"http://makersupplies.dk/img/p/3/9/4/7/3947.jpg";"Blue Semi Transparent - PLA 1.75 - Devil Design ";"489";"PLA - 1.75mm";"124.000000";"155";"2";"1";
"835";"http://makersupplies.dk/img/p/5/2/1/0/5210.jpg";"Carbon Fiber - PLA 1.75";"835";"Speciality Filaments";"211.200000";"264";"10";"1";
"1288";"http://makersupplies.dk/img/p/7/5/3/5/7535.jpg";"Pirahnha CNC electronics package";"";"Piranha CNC";"0.000000";"0";"0";"0";
"269";"http://makersupplies.dk/img/p/8/1/7/4/8174.jpg";"Closed Loop Servo Driver 6,0A – Just Motion 2HSS57";"269";"Closed Loop Stepper";"550.000000";"687.5";"9";"1";
"744";"http://makersupplies.dk/img/p/4/8/8/0/4880.jpg";"Robot Arm Connectivity Kit";"744";"Robot Arm";"591.600000";"739.5";"1";"1";
"1092";"http://makersupplies.dk/img/p/6/6/8/6/6686.jpg";"Collets with Clamping Nuts - Set of 4";"1092";"Spindles";"579.990000";"724.99";"7";"1";
"183";"http://makersupplies.dk/img/p/3/8/2/7/3827.jpg";"Flexible Coupler - D20x1/4"x10mm";"183";"Couplers";"26.200000";"32.75";"75";"1";
"557";"http://makersupplies.dk/img/p/4/0/7/3/4073.jpg";"Raspberry Red - ABS 1.75 - Devil Design";"557";"ABS - 1.75mm";"124.000000";"155";"0";"1";
"1032";"http://makersupplies.dk/img/p/6/4/8/7/6487.jpg";"GT5  15mm Timing Belt - Closed Loop";"1032";"GT5 Belts and Pulleys";"108.000000";"135";"3";"1";
"497";"http://makersupplies.dk/img/p/3/9/5/7/3957.jpg";"PC Grey - PLA 1.75 - Devil Design ";"497";"PLA - 1.75mm";"124.000000";"155";"9";"1";
"843";"http://makersupplies.dk/img/p/5/2/3/5/5235.jpg";"30x30x10 Cooling Fan";"843";"Fans";"31.200000";"39";"224";"1";
"752";"http://makersupplies.dk/img/p/4/9/1/2/4912.jpg";"SpiderSheet 220x220mm (Wanhao Di3)  - with cut corners";"752";"Spider Print Bed";"118.400000";"148";"4";"1";
"1101";"http://makersupplies.dk/img/p/6/6/9/6/6696.jpg";"SuperVolcano Upgrade Kit - E3D";"1101";"E3D Hotends";"1036.000000";"1295";"1";"1";
"194";"http://makersupplies.dk/img/p/8/8/0/880.jpg";"USB CNC Controller PoKey57CNCd25";"194";"Motion Controllers";"607.200000";"759";"4";"1";
"565";"http://makersupplies.dk/img/p/4/0/8/9/4089.jpg";"Bright Green - ABS 1.75 - Devil Design";"565";"ABS - 1.75mm";"124.000000";"155";"8";"1";
"1040";"http://makersupplies.dk/img/p/6/5/1/7/6517.jpg";"20teeth - MOD1.25 Helical  Pinion - Ø14 Bore";"1040";"Rack and Pinon";"142.400000";"178";"1";"1";
"1382";"http://makersupplies.dk/img/p/8/0/1/2/8012.jpg";"PRIMACREATOR VALUE TOUGH UV RESIN (ABS LIKE) - 500 ML - BLACK";"";"Tough Resin";"316.000000";"395";"2";"1";
"506";"http://makersupplies.dk/img/p/3/9/7/3/3973.jpg";"Green - PLA 1.75 - Devil Design";"506";"PLA - 1.75mm";"124.000000";"155";"14";"1";
"852";"http://makersupplies.dk/img/p/5/2/7/4/5274.jpg";"WhamBam Flexible Build System - 220x220mm";"852";"WhamBam for Filament";"415.200000";"519";"8";"1";
"287";"http://makersupplies.dk/img/p/2/3/7/3/2373.jpg";"GT3  9mm Timing Belt - Closed Loop";"287";"GT3 Belts and Pulleys";"55.000000";"68.75";"56";"1";
"765";"http://makersupplies.dk/img/p/4/9/6/6/4966.jpg";"Creality CR-10S Pro v2 - 300*300*400 mm";"765";"Creality";"3756.000000";"4695";"0";"1";
"1109";"http://makersupplies.dk/img/p/6/7/6/0/6760.jpg";"Piranha CNC 1015 - Black";"";"Piranha CNC";"12314.500000";"15393.13";"8";"1";
"202";"http://makersupplies.dk/img/p/8/8/9/889.jpg";"Pendant Cable for PoPendant1C";"202";"Touch Probe, Pendant and Keyboard";"38.000000";"47.5";"3";"1";
"574";"http://makersupplies.dk/img/p/4/1/0/7/4107.jpg";"Bright Green Transparent - ABS 1.75 - Devil Design";"574";"ABS - 1.75mm";"124.000000";"155";"0";"0";
"1049";"http://makersupplies.dk/img/p/6/5/3/6/6536.jpg";"Pneumatic Air Tube (25cm units)";"1049";"Cooling and Pneumatics";"4.600000";"5.75";"311";"1";
"1390";"http://makersupplies.dk/img/p/8/0/3/1/8031.jpg";"TriangleLab Dual Extruder Gear Pack DDB";"";"Extruder";"340.000000";"425";"5";"1";
"514";"http://makersupplies.dk/img/p/3/9/8/5/3985.jpg";"Galaxy Black - PLA 1.75 - Devil Design";"514";"PLA - 1.75mm";"124.000000";"155";"10";"1";
"860";"http://makersupplies.dk/img/p/5/3/0/7/5307.jpg";"Glow In Dark - PLA 1.75mm - Green";"860";"Speciality Filaments";"163.960000";"204.95";"4";"1";
"1314";"http://makersupplies.dk/img/p/7/6/6/2/7662.jpg";"UK-5-TWIN single to twin DIN rail terminal block";"901";"DIN rail terminals";"19.000000";"23.75";"190";"1";
"300";"http://makersupplies.dk/img/p/2/4/2/9/2429.jpg";"T-Slot Hold Down Clamp";"300";"Fastening";"135.200000";"169";"72";"1";
"787";"http://makersupplies.dk/img/p/5/0/5/0/5050.jpg";"Raise3D Pro2 Plus";"787";"Raise3D";"37198.400000";"46498";"0";"0";
"1118";"http://makersupplies.dk/img/p/6/8/6/9/6869.jpg";"Black - Nylon CarbonForce (PA6) - 2.85mm";"1118";"Speciality Filaments";"323.960000";"404.95";"1";"1";
"211";"http://makersupplies.dk/img/p/9/1/9/919.jpg";"NEMA 23 - 0.7Nm - 1/4" shaft";"211";"Stepper Drivers & Motors";"265.200000";"331.5";"0";"0";
"582";"http://makersupplies.dk/img/p/4/1/2/4/4124.jpg";"Bright Green - TPU 1.75 - Devil Design";"582";"TPU - 1.75mm - Flexible Filament";"222.000000";"277.5";"7";"1";
"1057";"http://makersupplies.dk/img/p/6/5/5/5/6555.jpg";"Bright Yellow - MATT PLA 1.75mm - Devil Design";"1057";"MATT PLA - 1.75mm";"140.000000";"175";"8";"1";
"1398";"http://makersupplies.dk/img/p/8/0/5/8/8058.jpg";"Galaxy Super Blue- PLA 1.75 - Devil Design";"504";"PLA - 1.75mm";"124.000000";"155";"9";"1";
"525";"http://makersupplies.dk/img/p/4/0/0/6/4006.jpg";"Bright Pink - PETG 1.75 - Devil Design";"525";"PETG - 1.75mm";"124.000000";"155";"5";"1";
"868";"http://makersupplies.dk/img/p/5/3/3/0/5330.jpg";"Xtension Connector Sets";"868";"Connectors";"12.000000";"15";"200";"1";
"1324";"http://makersupplies.dk/img/p/7/6/9/8/7698.jpg";"Rubber foot Ø20mm x 20mm M6";"";"Machine feet & casters";"24.000000";"30";"0";"0";
"311";"http://makersupplies.dk/img/p/2/4/4/5/2445.jpg";"Zener diode 5.1V ½W (5 pack)";"311";"Components";"15.000000";"18.75";"81";"1";
"807";"http://makersupplies.dk/img/p/8/2/0/0/8200.jpg";"NEMA23 - 180W - Integrated Servo Motor";"807";"Servo Motors";"1240.000000";"1550";"11";"1";
"1127";"http://makersupplies.dk/img/p/6/8/8/0/6880.jpg";"WhamBam Mega Slap Mat";"1127";"WhamBam for Resin";"236.000000";"295";"2";"1";
"223";"http://makersupplies.dk/img/p/1/0/4/3/1043.jpg";"Stainless OX Screws, Nuts, Spacers Shims and Brackets - All You Need Bundle";"223";"Stainless OX";"463.800000";"550.76";"44";"1";
"590";"http://makersupplies.dk/img/p/4/1/3/4/4134.jpg";"Black - PLA 2.85 - Devil Design";"590";"PLA - 2.85mm";"124.000000";"155";"17";"1";
"1067";"http://makersupplies.dk/img/p/6/5/7/9/6579.jpg";"OpenBuilds Acro-System Laser Upgrade with PLH3D-2W Laser Head";"1067";"Laser Modules";"1575.000000";"1968.75";"2";"1";
"533";"http://makersupplies.dk/img/p/4/0/2/4/4024.jpg";"Violet - PETG 1.75 - Devil Design";"533";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"876";"http://makersupplies.dk/img/p/5/3/5/6/5356.jpg";"NPN NO Inductive Proximity Switch Block";"876";"Switches";"63.200000";"79";"100";"1";
"1332";"http://makersupplies.dk/img/p/7/7/2/7/7727.jpg";"Push Botton - Ø19";"";"Switches";"68.000000";"85";"3";"1";
"319";"http://makersupplies.dk/img/p/2/4/5/8/2458.jpg";"Black Nylon w 30% Glass Fibre 10mm Sheet 330x500mm";"319";"Plastic ";"415.000000";"518.75";"6";"1";
"815";"http://makersupplies.dk/img/p/5/1/6/5/5165.jpg";"Countersink Block 20x10x4mm - 4mm hole - Neodynium Magnet (2 pack)";"815";"Countersink";"23.000000";"28.75";"47";"1";
"1270";"http://makersupplies.dk/img/p/7/4/9/8/7498.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 500 ML - CHROMATIC SILVER";"";"Standard Resin";"232.000000";"290";"3";"1";
"249";"http://makersupplies.dk/img/p/1/7/3/7/1737.jpg";"750x750mm Silver Xtreme Stainless OX Complete Mechanical Kit - all parts needed";"249";"Stainless OX ";"5524.600000";"6905.75";"4";"1";
"598";"http://makersupplies.dk/img/p/4/1/4/3/4143.jpg";"Bright Orange - ASA 1.75 - Devil Design";"598";"ASA - 1.75mm";"144.000000";"180";"8";"1";
"1076";"http://makersupplies.dk/img/p/6/6/0/4/6604.jpg";"WhamBam Flexible Build System - 377x370mm";"1076";"WhamBam for Filament";"1015.200000";"1269";"13";"1";
"541";"http://makersupplies.dk/img/p/4/0/3/9/4039.jpg";"Bright Yellow Semi Transparent - PLA 1.75 - Devil Design";"541";"PLA - 1.75mm";"124.000000";"155";"4";"1";
"1015";"http://makersupplies.dk/img/p/6/4/3/7/6437.jpg";"Mosaic Palette 2S";"1015";"Mosaic";"3895.200000";"4869";"0";"0";
"1350";"http://makersupplies.dk/img/p/7/7/8/6/7786.jpg";"Black - PETG 1.75 - Devil Design 2kg";"539";"PETG - 1.75mm";"220.000000";"275";"63";"1";
"329";"http://makersupplies.dk/img/p/2/4/7/8/2478.jpg";"Natural Nylon - Polyamide - 12mm sheet 330x620mm";"329";"Plastic ";"300.000000";"375";"3";"1";
"825";"http://makersupplies.dk/img/p/5/1/8/6/5186.jpg";"Silicone heatbed - 408x408mm  - 220V - 650W";"825";"Heatbed";"599.200000";"749";"0";"1";
"910";"http://makersupplies.dk/img/p/5/9/9/3/5993.jpg";"500x750mm makerCARVER - Complete Mechanical Kit";"910";"makerCARVER";"3968.600000";"4960.75";"4";"1";
"1197";"http://makersupplies.dk/img/p/7/3/8/4/7384.jpg";"Straight Union Connector";"";"Cooling and Pneumatics";"7.800000";"9.75";"99";"1";
"1130";"http://makersupplies.dk/img/p/6/8/9/1/6891.jpg";"Reed Switch - NC";"1130";"Switches";"103.200000";"129";"3";"1";
"913";"http://makersupplies.dk/img/p/6/0/2/3/6023.jpg";"1000x1000mm makerCARVER - Complete Mechanical Kit";"913";"makerCARVER";"4253.400000";"5316.75";"4";"1";
"984";"http://makersupplies.dk/img/p/6/3/2/5/6325.jpg";"OpenBuilds LEAD CNC Machine 1515 - Silver Grey";"984";"LEAD C-Beam CNC";"11477.000000";"14346.25";"5";"1";
"1380";"http://makersupplies.dk/img/p/8/0/0/3/8003.jpg";"MK8 Mellow Swiss Plated Copper Nozzle";"871";"Nozzles";"78.400000";"98";"20";"1";
"1303";"http://makersupplies.dk/img/p/7/6/0/5/7605.jpg";"Extra Adhisive Metal Plate for Mobile Phone Magnet";"";"Magnets";"18.000000";"22.5";"19";"1";
"1149";"http://makersupplies.dk/img/p/7/0/9/1/7091.jpg";"1/8"x17mm Two Flutes Carbide Spiral Up Cut End Mill - 10pack";"900";"End Mill";"199.200000";"249";"6";"1";
"684";"http://makersupplies.dk/img/p/4/6/5/0/4650.jpg";"Original Prusa i3 MK3S - fully assembled";"684";"Prusa";"7988.000000";"9985";"0";"1";
"1306";"http://makersupplies.dk/img/p/7/6/1/9/7619.jpg";"Ø24mm Spoil Board Surfacing Bit - 6mm Shank";"";"End Mill";"156.000000";"195";"5";"1";
"911";"http://makersupplies.dk/img/p/6/0/0/3/6003.jpg";"750x750mm makerCARVER - Complete Mechanical Kit";"911";"makerCARVER";"4135.800000";"5169.75";"4";"1";
"1386";"http://makersupplies.dk/img/p/8/0/1/8/8018.jpg";"Rubber Foot (4 Pack)";"";"Machine feet & casters";"24.000000";"30";"44";"1";
"856";"http://makersupplies.dk/img/p/5/2/8/9/5289.jpg";"WhanBam PC Build Surface";"856";"WhamBam Spare Parts";"71.400000";"89.25";"15";"1";
"1131";"http://makersupplies.dk/img/p/6/8/9/3/6893.jpg";"Reed Switch - NO";"1131";"Switches";"103.200000";"129";"5";"1";
"1209";"http://makersupplies.dk/img/p/7/4/0/8/7408.jpg";"GT3 Belt - 3mm pitch - 9mm width - by the meter";"73";"On Sale";"63.800000";"79.75";"1";"1";
"1286";"http://makersupplies.dk/img/p/7/5/3/3/7533.jpg";"Shark CNC electronics and pneumatics package";"";"Shark CNC";"23160.000000";"28950";"3";"1";
"1091";"http://makersupplies.dk/img/p/6/6/7/6/6676.jpg";"3 Jaw Flexible Coupler - D20";"1091";"Couplers";"60.000000";"75";"87";"1";
"764";"http://makersupplies.dk/img/p/4/9/6/5/4965.jpg";"Creality CR-10-S5 - 50*50*50 cm";"764";"Creality";"5120.000000";"6400";"0";"1";
"1025";"http://makersupplies.dk/img/p/6/4/7/1/6471.jpg";"Hi End - 3 Flutes Aluminum Milling Bit";"1025";"End Mill";"238.400000";"298";"21";"1";
"1129";"http://makersupplies.dk/img/p/6/8/8/9/6889.jpg";"Star Knob Nut";"1129";"Hardware accessories";"10.000000";"12.5";"56";"1";
"617";"http://makersupplies.dk/img/p/4/1/7/8/4178.jpg";"TFT24 Touch Screen - BigTreeTech - v1.1";"617";"Controllers & Drivers";"236.000000";"295";"4";"1";
"912";"http://makersupplies.dk/img/p/6/0/1/3/6013.jpg";"750x1000mm makerCARVER - Complete Mechanical Kit";"912";"makerCARVER";"4166.400000";"5208";"4";"1";
"1137";"http://makersupplies.dk/img/p/6/9/2/0/6920.jpg";"14-8 Thread Reducer for T10";"";"T10-Slot Accessories";"4.600000";"5.75";"168";"1";
"1020";"http://makersupplies.dk/img/p/6/4/5/7/6457.jpg";"Lock Collar - 10 and 12mm";"1020";"Shaft Guides & LMUU";"12.000000";"15";"169";"1";
"1387";"http://makersupplies.dk/img/p/8/0/2/2/8022.jpg";"26teeth - MOD1 Straight Pinon - Ø14 Bore";"980";"Rack and Pinon";"127.200000";"159";"10";"1";
"1072";"http://makersupplies.dk/img/p/7/7/1/4/7714.jpg";"18teeth - MOD1.25 Helical  Pinion - Ø8 Bore";"1072";"Rack and Pinon";"142.400000";"178";"18";"1";
"1297";"http://makersupplies.dk/img/p/7/5/7/6/7576.jpg";"USB to RS232 Connector";"";"Closed Loop Stepper";"76.000000";"95";"9";"1";
"279";"http://makersupplies.dk/img/p/8/0/3/8/8038.jpg";"C-Beam® Linear Rail";"279";"V-Slot ";"67.000000";"83.75";"420";"1";
"1305";"http://makersupplies.dk/img/p/7/6/1/7/7617.jpg";"10 Pin Female to Female Acorn Relay Cable";"";"Connectors";"25.000000";"31.25";"50";"1";
